1.46,6.92E-17,-0.333875188,4.94E-18,0.900051811,-6.95E-17,-0.336172261,-3.35E-17
1.47,6.94E-17,-0.335322898,4.88E-18,0.904881252,-6.98E-17,-0.337980187,-3.34E-17
1.48,6.95E-17,-0.336753099,4.84E-18,0.909681662,-7.01E-17,-0.339776605,-3.34E-17
1.49,6.95E-17,-0.338165973,4.86E-18,0.914453404,-7.02E-17,-0.341561699,-3.35E-17
1.5,6.95E-17,-0.339561695,4.85E-18,0.919196834,-7.05E-17,-0.343335648,-3.35E-17
1.51,6.97E-17,-0.340940438,4.79E-18,0.923912299,-7.08E-17,-0.345098626,-3.34E-17
1.52,7.00E-17,-0.342302372,4.68E-18,0.928600139,-7.12E-17,-0.346850804,-3.33E-17
1.53,7.02E-17,-0.343647659,4.59E-18,0.933260687,-7.16E-17,-0.348592349,-3.31E-17
1.54,7.03E-17,-0.344976461,4.56E-18,0.937894266,-7.18E-17,-0.350323426,-3.31E-17
1.55,7.04E-17,-0.346288936,4.50E-18,0.942501195,-7.22E-17,-0.352044195,-3.31E-17
1.56,7.05E-17,-0.347585236,4.45E-18,0.947081785,-7.25E-17,-0.353754812,-3.31E-17
1.57,7.07E-17,-0.348865511,4.37E-18,0.951636339,-7.29E-17,-0.355455431,-3.30E-17
1.58,7.07E-17,-0.35012991,4.43E-18,0.956165154,-7.29E-17,-0.357146203,-3.30E-17
1.59,7.09E-17,-0.351378574,4.36E-18,0.960668523,-7.32E-17,-0.358827275,-3.29E-17
1.6,7.07E-17,-0.352611644,4.49E-18,0.965146728,-7.31E-17,-0.360498791,-3.32E-17
1.61,7.11E-17,-0.353829258,4.30E-18,0.96960005,-7.37E-17,-0.362160892,-3.29E-17
1.62,7.10E-17,-0.35503155,4.39E-18,0.974028761,-7.37E-17,-0.363813718,-3.31E-17
1.63,7.11E-17,-0.35621865,4.37E-18,0.978433129,-7.39E-17,-0.365457403,-3.31E-17
1.64,7.12E-17,-0.357390688,4.34E-18,0.982813414,-7.41E-17,-0.367092081,-3.30E-17
1.65,7.12E-17,-0.358547789,4.42E-18,0.987169874,-7.41E-17,-0.368717882,-3.32E-17
1.66,7.10E-17,-0.359690075,4.50E-18,0.991502759,-7.41E-17,-0.370334934,-3.34E-17
1.67,7.08E-17,-0.360817668,4.67E-18,0.995812315,-7.40E-17,-0.371943362,-3.37E-17
1.68,7.09E-17,-0.361930686,4.65E-18,1.000098783,-7.42E-17,-0.373543289,-3.37E-17
1.69,7.11E-17,-0.363029243,4.52E-18,1.004362399,-7.47E-17,-0.375134836,-3.35E-17
1.7,7.09E-17,-0.364113452,4.69E-18,1.008603394,-7.45E-17,-0.376718121,-3.38E-17
1.71,7.11E-17,-0.365183424,4.58E-18,1.012821995,-7.49E-17,-0.378293259,-3.37E-17
1.72,7.14E-17,-0.366239267,4.42E-18,1.017018424,-7.55E-17,-0.379860364,-3.35E-17
1.73,7.15E-17,-0.367281088,4.41E-18,1.021192899,-7.57E-17,-0.381419549,-3.35E-17
1.74,7.17E-17,-0.36830899,4.35E-18,1.025345633,-7.60E-17,-0.382970922,-3.34E-17
1.75,7.18E-17,-0.369323074,4.30E-18,1.029476836,-7.63E-17,-0.384514591,-3.33E-17
1.76,7.19E-17,-0.370323441,4.28E-18,1.033586713,-7.65E-17,-0.386050661,-3.33E-17
1.77,7.21E-17,-0.371310188,4.23E-18,1.037675465,-7.68E-17,-0.387579237,-3.32E-17
1.78,7.22E-17,-0.372283411,4.18E-18,1.04174329,-7.71E-17,-0.389100419,-3.32E-17
1.79,7.20E-17,-0.373243204,4.36E-18,1.045790381,-7.69E-17,-0.390614307,-3.35E-17
1.8,7.17E-17,-0.374189657,4.57E-18,1.049816929,-7.66E-17,-0.392121,-3.39E-17
1.81,7.14E-17,-0.375122863,4.76E-18,1.053823119,-7.64E-17,-0.393620593,-3.43E-17
1.82,7.16E-17,-0.376042907,4.66E-18,1.057809135,-7.68E-17,-0.395113181,-3.41E-17
1.83,7.16E-17,-0.376949879,4.74E-18,1.061775157,-7.68E-17,-0.396598858,-3.43E-17
1.84,7.12E-17,-0.377843861,4.95E-18,1.06572136,-7.66E-17,-0.398077713,-3.47E-17
1.85,7.13E-17,-0.378724937,4.92E-18,1.069647918,-7.68E-17,-0.399549837,-3.47E-17
1.86,7.14E-17,-0.37959319,4.90E-18,1.073554999,-7.71E-17,-0.401015319,-3.47E-17
1.87,7.15E-17,-0.380448698,4.90E-18,1.077442771,-7.73E-17,-0.402474243,-3.47E-17
